employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
64230,Sales & Marketing,region_13,Master's & above,m,other,1,33,5.0,5,0,0,49,0
61810,Sales & Marketing,region_2,Bachelor's,m,referred,1,42,2.0,2,1,0,50,0
41789,Legal,region_32,Bachelor's,m,other,1,29,,1,0,0,61,0
47491,Finance,region_23,Bachelor's,m,other,1,31,4.0,3,1,0,64,0
1350,Technology,region_2,Master's & above,m,other,1,57,2.0,7,0,0,74,0
68479,Operations,region_13,Master's & above,f,other,1,47,3.0,20,1,0,56,0
60439,Operations,region_12,Bachelor's,m,other,1,31,4.0,7,0,0,59,0
35609,Operations,region_29,Bachelor's,m,sourcing,2,29,3.0,5,0,0,58,0
28693,Analytics,region_2,Bachelor's,m,sourcing,1,45,3.0,14,1,0,85,0
24292,Sales & Marketing,region_15,Bachelor's,m,other,1,33,1.0,7,1,0,52,0
54425,Sales & Marketing,region_2,Bachelor's,m,other,4,26,3.0,2,0,0,48,0
65094,Analytics,region_26,Bachelor's,m,sourcing,1,34,4.0,7,1,0,87,0
3817,Sales & Marketing,region_2,Bachelor's,f,referred,1,32,3.0,3,0,0,50,0
25191,Finance,region_11,Bachelor's,m,sourcing,1,28,5.0,6,0,0,59,0
44871,Operations,region_10,Master's & above,m,sourcing,1,31,5.0,5,1,0,55,0
49474,Operations,region_15,Bachelor's,f,sourcing,1,39,4.0,8,0,0,74,1
72767,Operations,region_27,Bachelor's,m,other,1,26,3.0,2,1,0,56,0
76814,Procurement,region_20,Bachelor's,m,sourcing,1,34,3.0,10,0,0,69,0
28074,Analytics,region_31,Bachelor's,m,other,1,37,3.0,3,0,0,81,0
47198,Finance,region_7,Bachelor's,m,other,2,30,5.0,5,1,0,60,0
37082,HR,region_2,Master's & above,f,other,1,39,4.0,3,0,0,48,0
76754,Operations,region_15,Master's & above,f,sourcing,1,45,4.0,14,0,0,62,0
35535,Operations,region_7,Bachelor's,f,other,2,38,5.0,10,1,0,53,0
75634,Technology,region_2,Master's & above,f,other,1,60,5.0,33,1,0,80,0
71431,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27,,1,0,0,49,0
54765,Procurement,region_2,Bachelor's,m,other,1,49,3.0,4,0,0,69,0
14050,Operations,region_32,,f,other,1,29,5.0,2,1,0,57,0
39512,Technology,region_31,Bachelor's,m,other,2,33,3.0,4,1,0,82,0
19677,Technology,region_21,Bachelor's,m,other,1,28,3.0,2,0,0,81,0
12110,Operations,region_22,Below Secondary,m,other,1,23,1.0,2,0,0,58,0
45694,Operations,region_22,Master's & above,m,other,2,36,5.0,8,1,0,63,0
60137,Procurement,region_8,Bachelor's,m,sourcing,1,30,4.0,2,1,0,71,0
15912,Operations,region_2,Master's & above,f,other,1,52,5.0,11,1,0,66,0
34042,HR,region_2,Below Secondary,f,sourcing,1,20,3.0,2,0,0,49,0
1902,Sales & Marketing,region_4,Master's & above,f,other,1,37,3.0,5,0,0,50,0
9194,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,43,2.0,7,1,0,50,0
75206,Operations,region_22,Master's & above,f,other,1,41,5.0,9,1,0,61,0
10451,Technology,region_19,Bachelor's,m,other,1,36,3.0,3,1,0,80,0
14330,HR,region_2,Bachelor's,m,sourcing,1,33,1.0,4,0,0,52,0
11992,Procurement,region_22,Master's & above,m,sourcing,1,38,3.0,3,0,0,71,0
46018,Technology,region_2,Master's & above,m,sourcing,1,37,3.0,4,0,0,82,0
42512,Analytics,region_28,Master's & above,m,sourcing,1,33,5.0,4,1,0,87,1
50821,Analytics,region_22,Master's & above,f,sourcing,1,34,3.0,8,0,0,88,0
46686,Analytics,region_22,Bachelor's,m,sourcing,1,28,5.0,4,0,0,86,1
36981,Analytics,region_17,Bachelor's,m,sourcing,1,34,3.0,5,0,0,82,0
37471,Technology,region_2,Master's & above,m,other,1,51,2.0,8,0,0,76,0
74236,Sales & Marketing,region_15,Bachelor's,f,other,1,28,,1,0,0,47,0
18709,Operations,region_15,Master's & above,m,other,3,35,5.0,7,1,0,59,0
44329,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,30,5.0,4,0,0,50,0
1979,Sales & Marketing,region_20,Bachelor's,m,other,1,30,2.0,5,0,0,49,0
252,Analytics,region_22,Bachelor's,m,other,1,29,5.0,3,1,0,89,0
60792,Sales & Marketing,region_2,,f,sourcing,1,32,2.0,5,0,0,47,0
1728,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,25,,1,1,0,46,0
8361,Technology,region_10,Master's & above,m,other,1,45,1.0,14,0,0,82,0
30211,Procurement,region_13,Master's & above,m,other,2,33,3.0,6,1,0,65,0
33673,Procurement,region_22,Bachelor's,f,other,3,29,5.0,5,1,1,87,1
31461,Sales & Marketing,region_2,Master's & above,m,other,2,45,1.0,6,0,0,49,0
72212,Technology,region_2,Bachelor's,f,referred,1,49,4.0,6,0,0,79,0
55611,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,29,3.0,8,0,0,51,0
76287,Technology,region_31,Master's & above,f,sourcing,1,40,3.0,6,0,0,78,0
8655,Procurement,region_14,Bachelor's,f,other,1,27,3.0,2,0,0,72,0
51642,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,34,4.0,6,0,0,50,0
76439,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,24,3.0,3,0,0,47,0
77264,Finance,region_11,Bachelor's,m,other,1,29,5.0,4,1,0,58,0
60859,Sales & Marketing,region_2,Bachelor's,f,other,1,38,5.0,11,0,0,50,0
44925,Sales & Marketing,region_2,Master's & above,m,sourcing,1,41,4.0,3,0,0,52,0
4418,Operations,region_32,Bachelor's,m,sourcing,1,35,3.0,7,0,0,61,0
50810,Operations,region_13,Bachelor's,m,sourcing,1,28,1.0,2,0,0,59,0
73190,Procurement,region_14,Bachelor's,m,other,1,32,5.0,6,1,0,65,0
70603,Sales & Marketing,region_24,Bachelor's,m,sourcing,5,33,3.0,7,0,0,50,0
2195,Technology,region_2,Bachelor's,f,sourcing,1,32,4.0,8,1,0,79,0
55773,Procurement,region_16,Bachelor's,f,other,2,32,4.0,8,0,0,68,0
34687,Sales & Marketing,region_11,Master's & above,m,sourcing,1,42,3.0,3,0,0,50,0
17051,Analytics,region_2,Master's & above,m,sourcing,1,44,2.0,5,1,0,86,0
66885,Operations,region_25,Bachelor's,f,sourcing,1,33,3.0,3,0,0,61,0
64583,Analytics,region_2,Master's & above,m,sourcing,2,36,4.0,7,0,0,80,0
38021,Technology,region_23,Master's & above,m,other,2,39,1.0,7,1,0,79,0
63932,Operations,region_15,Bachelor's,m,other,1,40,4.0,10,1,0,59,0
67991,Operations,region_14,Bachelor's,m,other,1,32,4.0,4,0,0,61,0
70499,Technology,region_2,Bachelor's,m,sourcing,1,31,,1,0,0,81,0
60563,Operations,region_15,Bachelor's,m,other,1,30,5.0,2,1,0,53,0
1668,Procurement,region_19,Bachelor's,m,sourcing,1,39,5.0,8,0,0,67,0
43602,Technology,region_2,Master's & above,f,other,1,44,4.0,6,0,0,76,0
77231,Technology,region_7,Bachelor's,f,other,1,29,1.0,5,0,0,81,0
10401,HR,region_2,Bachelor's,f,sourcing,1,36,3.0,7,1,0,51,0
46981,HR,region_15,Bachelor's,m,other,1,27,5.0,4,1,0,48,0
43550,Legal,region_2,Bachelor's,m,sourcing,1,34,5.0,9,0,0,57,0
59505,Operations,region_2,Bachelor's,m,other,3,27,4.0,5,0,0,64,0
74935,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,33,1.0,8,0,0,49,0
3768,Sales & Marketing,region_11,Master's & above,m,sourcing,1,33,4.0,2,0,0,52,0
42141,Procurement,region_13,Master's & above,f,sourcing,1,35,3.0,6,0,0,66,0
67143,Procurement,region_13,Bachelor's,f,other,1,44,3.0,17,0,0,67,0
67809,Sales & Marketing,region_11,Bachelor's,m,other,1,46,3.0,4,0,0,47,0
45545,Procurement,region_31,Bachelor's,m,sourcing,1,30,3.0,2,1,0,76,0
44228,Operations,region_30,Bachelor's,f,other,1,31,4.0,4,1,0,60,0
28013,Procurement,region_17,Master's & above,f,sourcing,1,33,3.0,7,0,0,73,0
64628,Legal,region_22,Bachelor's,m,other,1,32,3.0,5,1,0,58,1
65612,Sales & Marketing,region_22,Bachelor's,m,referred,2,27,,1,0,0,49,0
26798,Operations,region_32,Master's & above,m,other,1,38,3.0,6,0,0,60,0
41737,Finance,region_22,Bachelor's,f,other,2,27,4.0,3,1,0,65,0
8935,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,35,1.0,2,0,0,51,0
17679,Technology,region_2,Master's & above,m,other,1,45,4.0,16,0,0,80,0
9561,Finance,region_11,Bachelor's,m,sourcing,4,32,3.0,7,1,0,65,0
25389,Sales & Marketing,region_1,Bachelor's,m,other,1,31,3.0,8,0,0,52,0
34078,Sales & Marketing,region_2,Bachelor's,m,other,1,60,1.0,7,0,0,52,0
67573,Sales & Marketing,region_2,Master's & above,f,sourcing,2,32,2.0,6,0,0,55,0
20951,Technology,region_5,Master's & above,f,other,1,36,1.0,5,0,0,79,0
67429,Operations,region_15,Bachelor's,f,other,1,26,3.0,2,1,0,58,0
14711,Technology,region_13,Bachelor's,m,sourcing,2,50,4.0,7,1,0,80,0
41561,HR,region_22,Master's & above,m,sourcing,1,48,3.0,18,0,0,45,0
36174,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,35,1.0,7,0,0,52,0
9659,Procurement,region_31,Bachelor's,m,sourcing,2,32,3.0,5,0,0,69,0
19810,Operations,region_2,Bachelor's,f,sourcing,1,50,5.0,4,1,0,61,0
56686,Operations,region_2,Bachelor's,f,sourcing,1,45,5.0,7,1,0,59,0
11369,Operations,region_7,Master's & above,m,other,1,40,3.0,7,0,0,59,0
31816,Procurement,region_11,Bachelor's,f,sourcing,1,34,1.0,10,0,0,71,0
45518,Operations,region_19,Bachelor's,m,other,1,35,4.0,3,0,0,58,0
43929,Sales & Marketing,region_17,Bachelor's,m,other,1,29,5.0,2,0,0,56,0
72101,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,4.0,7,0,0,49,0
679,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3.0,4,1,0,50,0
45826,Operations,region_12,Bachelor's,m,sourcing,1,27,,1,1,0,61,0
23740,Sales & Marketing,region_2,Bachelor's,f,other,2,37,3.0,5,0,0,51,0
7536,Technology,region_27,Master's & above,f,other,1,50,3.0,6,0,0,71,0
36460,Operations,region_13,Bachelor's,m,other,1,29,,1,0,0,62,0
70394,Technology,region_13,Bachelor's,f,sourcing,1,29,4.0,6,1,0,75,0
38790,Finance,region_2,Bachelor's,m,other,1,39,4.0,15,0,0,55,0
18758,Technology,region_31,Bachelor's,m,other,2,28,4.0,4,1,0,81,1
46107,Sales & Marketing,region_3,Bachelor's,m,other,1,41,3.0,8,0,0,49,0
25718,Procurement,region_7,Master's & above,m,other,1,32,3.0,5,0,0,73,0
50689,Operations,region_7,Bachelor's,m,sourcing,1,35,2.0,3,0,0,64,0
72358,Procurement,region_7,Bachelor's,m,other,2,23,,1,0,0,71,0
51886,Technology,region_28,Bachelor's,f,other,1,29,,1,0,0,81,0
13914,Operations,region_27,Master's & above,m,other,1,35,3.0,3,0,0,57,0
6538,HR,region_29,Bachelor's,m,other,1,35,2.0,8,0,0,45,0
32006,Technology,region_23,Bachelor's,f,other,1,33,1.0,5,0,0,82,0
73078,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,2.0,2,0,0,49,0
62607,Sales & Marketing,region_23,,m,sourcing,1,37,5.0,4,0,0,49,0
26894,Procurement,region_7,Bachelor's,f,other,1,30,4.0,3,1,0,97,1
68844,Operations,region_21,Bachelor's,m,sourcing,1,36,4.0,7,0,0,57,0
30808,Sales & Marketing,region_22,,f,other,1,27,3.0,5,0,0,50,0
30815,Finance,region_12,Bachelor's,m,other,1,29,3.0,6,1,0,64,0
13067,Technology,region_16,Below Secondary,m,sourcing,2,24,4.0,3,1,0,81,1
1059,Analytics,region_22,Bachelor's,m,other,2,28,,1,1,0,85,0
53109,Procurement,region_27,Master's & above,m,other,1,42,5.0,8,1,0,73,0
53189,Procurement,region_31,Master's & above,m,other,1,37,2.0,2,0,0,71,0
71605,Procurement,region_1,Master's & above,f,other,1,32,3.0,6,0,0,66,0
63435,Sales & Marketing,region_21,Bachelor's,m,other,1,42,3.0,5,0,0,54,0
7605,Operations,region_22,Master's & above,f,sourcing,1,32,4.0,7,1,0,55,0
54829,Technology,region_13,Master's & above,f,other,1,37,3.0,7,0,0,81,0
14756,Analytics,region_26,Bachelor's,m,other,1,42,3.0,4,0,0,83,0
33696,Sales & Marketing,region_31,Master's & above,m,other,1,29,3.0,4,0,0,49,0
57885,Operations,region_7,Bachelor's,f,other,1,30,4.0,6,0,0,54,0
21760,Finance,region_2,Master's & above,f,sourcing,1,40,5.0,6,1,0,65,0
59478,Operations,region_11,Bachelor's,m,other,1,31,,1,0,0,58,0
9027,Finance,region_2,Bachelor's,f,other,2,43,4.0,6,0,0,62,0
53913,Finance,region_2,Master's & above,f,sourcing,1,35,5.0,7,1,0,60,0
55407,Sales & Marketing,region_2,Bachelor's,m,sourcing,7,28,2.0,2,1,0,50,0
29607,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,27,1.0,3,0,0,46,0
32874,Procurement,region_1,Master's & above,f,other,1,33,5.0,7,1,0,70,0
21181,Sales & Marketing,region_11,Bachelor's,m,other,1,33,1.0,4,0,0,44,0
20621,Finance,region_26,Bachelor's,m,other,3,26,5.0,4,1,0,59,0
35293,Procurement,region_2,Master's & above,f,sourcing,1,60,4.0,5,1,0,68,0
60284,Operations,region_27,Bachelor's,m,other,1,30,4.0,5,1,0,58,0
65621,Technology,region_2,Bachelor's,m,other,1,30,5.0,6,0,1,86,1
3699,Sales & Marketing,region_11,Bachelor's,m,other,1,35,5.0,2,0,0,47,0
10228,Technology,region_2,Bachelor's,m,sourcing,2,37,3.0,9,1,0,85,0
51136,Procurement,region_2,Bachelor's,f,other,2,39,3.0,8,1,0,72,0
17386,Operations,region_22,Bachelor's,m,other,1,27,5.0,5,0,0,62,0
40364,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,28,5.0,5,0,0,47,0
11757,Finance,region_11,Bachelor's,f,other,1,29,4.0,9,1,0,58,0
44116,HR,region_13,Bachelor's,m,other,1,29,4.0,2,1,0,50,0
40486,Analytics,region_5,Master's & above,m,other,1,46,3.0,5,0,0,80,0
73733,Analytics,region_22,Bachelor's,m,sourcing,1,33,4.0,4,0,0,88,0
22274,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,29,,1,0,0,43,0
57281,R&D,region_2,Bachelor's,m,sourcing,1,49,3.0,16,0,0,87,0
68167,Operations,region_2,Bachelor's,m,other,1,59,3.0,5,0,0,57,0
67766,Technology,region_22,Bachelor's,m,sourcing,2,28,4.0,5,0,0,80,0
54780,Sales & Marketing,region_15,Master's & above,m,sourcing,1,34,3.0,9,0,0,52,0
19429,Operations,region_12,Bachelor's,f,sourcing,2,26,3.0,2,0,0,60,0
38782,Sales & Marketing,region_7,,m,other,1,36,4.0,6,0,0,48,0
21555,Operations,region_31,Bachelor's,f,other,1,33,5.0,7,1,0,59,0
65077,Operations,region_22,Bachelor's,m,sourcing,1,25,2.0,3,0,0,57,0
20708,Technology,region_22,Bachelor's,m,sourcing,1,28,,1,1,0,84,1
58477,Operations,region_7,Bachelor's,f,other,1,32,5.0,2,1,0,57,0
37168,Sales & Marketing,region_2,Bachelor's,m,other,3,35,3.0,10,0,0,49,0
755,Sales & Marketing,region_11,Bachelor's,m,other,1,23,,1,0,0,46,0
3230,Sales & Marketing,region_22,Bachelor's,m,other,2,27,1.0,5,0,0,47,0
17426,Operations,region_13,Master's & above,f,sourcing,1,41,5.0,15,1,0,64,0
49520,Sales & Marketing,region_2,Master's & above,f,other,1,42,1.0,8,0,0,49,0
65072,Sales & Marketing,region_11,,m,other,1,37,3.0,7,0,0,44,0
5066,HR,region_22,Master's & above,f,other,1,31,4.0,3,0,0,48,0
75271,Operations,region_15,Bachelor's,f,sourcing,1,35,3.0,10,0,0,57,0
65619,Operations,region_23,Bachelor's,f,sourcing,1,39,3.0,9,0,0,59,0
75285,Analytics,region_2,Bachelor's,m,sourcing,1,41,3.0,13,1,0,82,0
38969,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,36,2.0,9,0,0,49,0
47138,Operations,region_22,Bachelor's,m,other,1,24,4.0,3,0,0,58,0
10606,Technology,region_26,Bachelor's,m,sourcing,2,34,4.0,3,1,0,77,0
11877,Operations,region_3,Bachelor's,m,other,1,29,,1,0,0,59,0
45435,Sales & Marketing,region_13,Bachelor's,m,other,1,29,5.0,4,1,0,52,0
23463,Procurement,region_2,Master's & above,m,sourcing,1,40,5.0,5,0,0,67,0
12631,Procurement,region_22,Bachelor's,m,other,1,29,4.0,8,1,0,69,0
19590,Sales & Marketing,region_28,Master's & above,m,sourcing,1,34,5.0,4,0,0,46,0
40716,Operations,region_23,Bachelor's,m,other,1,36,3.0,9,0,0,61,0
55107,Procurement,region_2,Master's & above,f,other,5,52,3.0,15,0,0,74,0
46302,Finance,region_22,Master's & above,m,sourcing,1,32,5.0,7,0,0,64,0
62685,Operations,region_32,Bachelor's,f,other,1,41,5.0,9,1,0,58,0
1128,Legal,region_27,Bachelor's,f,other,1,27,,1,0,0,59,0
67205,Procurement,region_14,Master's & above,m,other,1,37,5.0,2,1,1,70,0
65847,Technology,region_22,Bachelor's,f,other,2,26,4.0,4,0,0,79,0
57198,Procurement,region_13,Bachelor's,f,other,1,28,5.0,2,1,0,72,0
32527,Analytics,region_28,Master's & above,m,sourcing,1,41,3.0,4,0,0,85,0
4496,Sales & Marketing,region_7,Bachelor's,f,other,1,32,3.0,6,0,0,52,0
60498,Procurement,region_13,Bachelor's,m,other,1,33,1.0,10,0,0,71,0
9812,Operations,region_2,Bachelor's,f,sourcing,1,38,3.0,2,0,0,61,0
52369,Analytics,region_29,Bachelor's,f,other,1,30,5.0,4,1,0,86,1
75815,Sales & Marketing,region_22,Bachelor's,f,other,2,30,4.0,5,1,0,52,0
62346,Technology,region_10,Bachelor's,m,sourcing,1,29,3.0,3,0,0,79,0
42803,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,43,3.0,5,0,0,45,0
942,Technology,region_22,Bachelor's,m,other,2,32,4.0,6,0,0,84,0
74191,Sales & Marketing,region_13,Master's & above,m,other,1,45,2.0,7,0,0,52,0
60209,Analytics,region_22,Bachelor's,f,sourcing,1,26,,1,1,0,85,0
60473,Technology,region_26,Bachelor's,m,other,1,26,2.0,4,0,0,84,0
68381,HR,region_22,Master's & above,m,other,1,32,5.0,4,1,0,49,0
68744,Procurement,region_10,Master's & above,m,sourcing,1,33,4.0,4,1,0,70,1
71049,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,34,3.0,2,0,0,51,0
72174,Technology,region_8,Bachelor's,f,other,1,25,,1,1,0,79,0
63257,Procurement,region_2,Master's & above,m,sourcing,1,47,5.0,19,1,0,73,0
61726,Operations,region_22,Bachelor's,m,other,1,26,,1,0,0,63,0
56644,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,40,3.0,4,0,0,46,0
17858,Sales & Marketing,region_19,Master's & above,m,sourcing,1,36,3.0,4,1,0,47,0
57616,Operations,region_22,Bachelor's,f,sourcing,2,29,3.0,6,1,0,60,0
593,Finance,region_25,Bachelor's,m,sourcing,2,31,3.0,6,0,0,62,0
17423,Sales & Marketing,region_2,,m,other,3,24,2.0,2,0,0,48,0
8283,Operations,region_11,Master's & above,f,other,1,45,5.0,7,1,0,62,0
28315,Operations,region_11,Bachelor's,f,sourcing,2,31,1.0,4,0,0,55,0
73595,Procurement,region_31,Bachelor's,m,sourcing,1,43,3.0,7,0,0,68,0
74247,Sales & Marketing,region_2,Master's & above,f,sourcing,1,39,5.0,8,0,0,49,0
19319,Operations,region_7,Master's & above,f,other,1,47,3.0,15,0,0,58,0
1682,R&D,region_24,Bachelor's,m,other,1,31,3.0,5,0,0,86,0
24313,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,47,1.0,7,0,0,53,0
10207,Sales & Marketing,region_11,Master's & above,m,other,2,46,5.0,17,0,0,61,1
67286,Sales & Marketing,region_16,Bachelor's,m,other,1,25,3.0,2,1,0,51,1
67591,Procurement,region_2,Master's & above,m,sourcing,1,39,3.0,7,1,0,66,1
16705,Technology,region_22,Bachelor's,m,sourcing,3,27,,1,0,0,80,0
73503,Sales & Marketing,region_26,Bachelor's,m,other,1,25,,1,1,0,58,0
4764,Technology,region_7,Bachelor's,f,other,1,31,3.0,5,1,0,83,1
45562,Analytics,region_2,Master's & above,m,other,1,33,5.0,4,1,0,87,0
9981,Technology,region_15,Bachelor's,m,other,1,33,3.0,8,0,0,82,0
52951,Sales & Marketing,region_2,Bachelor's,m,other,1,56,5.0,27,1,0,48,0
27706,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,28,3.0,5,0,0,54,0
26283,Operations,region_15,Bachelor's,m,other,1,27,2.0,4,0,0,64,0
45743,Operations,region_2,Bachelor's,f,sourcing,1,47,3.0,17,0,0,56,0
21274,Sales & Marketing,region_2,Bachelor's,m,referred,1,39,5.0,5,1,0,50,0
53312,Operations,region_31,Master's & above,m,other,3,33,5.0,6,1,0,93,1
9389,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,3.0,4,0,0,49,0
792,Sales & Marketing,region_8,Master's & above,m,sourcing,1,31,5.0,6,0,0,47,0
67365,Procurement,region_2,Master's & above,m,other,1,33,1.0,6,1,0,72,0
34083,Sales & Marketing,region_11,Bachelor's,m,other,1,37,5.0,2,0,0,46,0
29380,Sales & Marketing,region_16,Bachelor's,m,other,1,29,4.0,4,0,0,50,0
16534,HR,region_24,Bachelor's,m,sourcing,1,33,1.0,7,0,0,46,0
40829,Analytics,region_29,Master's & above,m,sourcing,1,34,4.0,2,0,0,84,0
36808,Operations,region_2,Master's & above,m,sourcing,1,33,2.0,7,0,0,57,0
55745,Procurement,region_2,Master's & above,f,referred,1,34,3.0,7,1,0,69,0
16581,Analytics,region_15,Master's & above,m,other,1,32,4.0,4,1,0,88,0
30247,Sales & Marketing,region_2,Bachelor's,m,sourcing,6,51,1.0,19,0,0,51,0
24452,Analytics,region_22,Bachelor's,m,other,2,27,,1,0,0,87,0
68077,Technology,region_2,Master's & above,m,sourcing,1,33,5.0,7,1,0,78,0
27093,Analytics,region_29,Bachelor's,m,other,1,29,5.0,5,0,0,83,0
77764,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,30,5.0,4,1,0,48,0
63360,Operations,region_22,Bachelor's,m,referred,1,36,4.0,9,0,0,59,0
19811,Operations,region_2,Bachelor's,f,other,1,38,4.0,10,0,0,61,0
43214,Operations,region_31,Bachelor's,m,other,1,29,,1,1,0,57,0
53625,Analytics,region_16,Master's & above,m,sourcing,1,34,5.0,7,1,0,83,0
41781,Technology,region_16,Master's & above,f,other,1,34,5.0,10,1,0,81,0
10015,Technology,region_15,Bachelor's,f,sourcing,2,30,,1,1,0,80,0
1018,Operations,region_22,Master's & above,m,other,3,35,4.0,4,1,0,54,1
48484,Sales & Marketing,region_22,,m,sourcing,1,25,5.0,3,1,0,51,0
2356,Finance,region_7,Master's & above,m,other,1,32,4.0,5,1,0,58,0
58045,Sales & Marketing,region_15,,m,other,1,26,5.0,2,0,0,47,0
5947,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,36,3.0,3,1,0,45,0
16148,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,5.0,5,0,0,52,0
16239,Analytics,region_31,Bachelor's,m,sourcing,1,43,2.0,3,1,1,83,0
33580,Technology,region_2,Bachelor's,m,referred,1,55,5.0,13,0,0,79,0
35106,Analytics,region_22,Bachelor's,m,referred,1,27,4.0,1,1,0,83,1
53555,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,49,1.0,7,1,0,52,0
52729,Operations,region_7,Bachelor's,f,other,1,34,5.0,5,1,0,60,0
3144,Sales & Marketing,region_22,Master's & above,m,sourcing,1,44,1.0,9,0,0,54,0
37866,Analytics,region_27,Bachelor's,m,other,1,28,5.0,5,0,0,80,0
4769,Finance,region_28,Master's & above,f,sourcing,1,32,5.0,6,1,0,58,0
67820,Sales & Marketing,region_22,Bachelor's,f,other,3,28,3.0,3,0,0,55,0
31252,Procurement,region_31,Master's & above,f,sourcing,1,32,5.0,7,1,0,65,0
34884,Procurement,region_22,Master's & above,f,other,1,35,5.0,3,1,0,68,0
77322,Operations,region_22,Bachelor's,f,other,1,34,5.0,9,0,0,60,0
13794,HR,region_31,Bachelor's,f,other,1,31,3.0,6,1,0,48,0
20171,Operations,region_15,Master's & above,f,other,1,40,5.0,8,0,0,60,0
72783,Technology,region_27,Bachelor's,m,other,1,34,4.0,7,1,0,77,0
64693,Analytics,region_27,Bachelor's,m,sourcing,1,29,1.0,4,0,0,86,0
70142,Analytics,region_15,Bachelor's,m,other,1,31,4.0,6,0,0,84,0
20939,Sales & Marketing,region_13,Bachelor's,m,other,1,37,5.0,9,0,0,51,0
36750,Sales & Marketing,region_20,Bachelor's,m,other,3,29,3.0,2,0,0,51,0
58674,Operations,region_32,Bachelor's,m,other,1,31,3.0,4,0,0,62,0
2477,Sales & Marketing,region_7,Master's & above,f,other,1,35,2.0,5,1,0,53,1
5540,Technology,region_14,Bachelor's,f,other,1,28,,1,0,0,83,0
77092,HR,region_13,Bachelor's,m,sourcing,1,25,,1,1,0,52,0
75296,Analytics,region_22,Bachelor's,f,other,2,28,4.0,3,1,0,85,1
57285,Analytics,region_22,Bachelor's,m,other,1,29,1.0,6,0,0,84,0
18720,Technology,region_7,Bachelor's,f,sourcing,2,36,4.0,9,0,0,86,0
29925,Operations,region_13,Bachelor's,f,sourcing,1,27,4.0,4,1,0,56,0
55863,Analytics,region_20,Bachelor's,m,other,2,31,5.0,6,1,0,87,1
69219,Technology,region_27,Bachelor's,f,other,1,36,4.0,7,1,0,75,0
74010,Sales & Marketing,region_23,Master's & above,m,sourcing,2,31,1.0,5,0,0,51,0
73220,Finance,region_2,Bachelor's,m,sourcing,3,30,3.0,7,0,0,57,0
70827,Procurement,region_15,Bachelor's,m,sourcing,1,39,4.0,7,0,0,72,0
14035,Sales & Marketing,region_28,Bachelor's,f,other,1,30,1.0,2,0,0,51,0
53609,Technology,region_10,Master's & above,m,other,1,33,1.0,10,0,0,80,0
44705,HR,region_2,Master's & above,f,other,1,41,5.0,6,1,0,49,0
55965,Sales & Marketing,region_7,Bachelor's,m,other,5,26,4.0,3,1,0,48,0
18060,Operations,region_22,Bachelor's,m,other,1,41,5.0,4,1,0,64,0
46007,Sales & Marketing,region_2,Bachelor's,m,other,2,36,2.0,4,0,0,53,0
26149,Sales & Marketing,region_23,Bachelor's,m,other,1,31,5.0,7,1,0,49,1
66106,Sales & Marketing,region_20,Bachelor's,m,other,1,39,3.0,4,1,0,44,0
53957,Operations,region_14,Bachelor's,f,sourcing,1,28,5.0,5,1,0,58,0
33500,Analytics,region_31,Bachelor's,m,sourcing,2,28,1.0,5,0,0,84,0
10385,Technology,region_7,Master's & above,f,sourcing,1,39,1.0,4,0,0,87,0
10770,Operations,region_25,Bachelor's,m,sourcing,1,39,5.0,9,0,0,64,0
15744,Sales & Marketing,region_22,Bachelor's,m,referred,1,30,3.0,4,1,0,49,0
16598,Finance,region_2,Below Secondary,m,sourcing,1,25,3.0,2,1,0,58,1
75503,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,2.0,8,0,0,52,0
31511,Operations,region_8,Master's & above,m,other,1,34,5.0,7,1,0,68,0
